Finnish;English;Hungarian
tämän päivän (sää, kokous, konsertti);today's (weather, meeting, concert);mai (időjárás, értekezlet, koncert)
ehdollinen (rangaistus, vankeus);conditional (sentence, imprisonment);feltételes (büntetés, börtön)
halukas (ostaja, osallistuja, työläinen);willing (buyer, participant, worker);készséges (vásárló, résztvevő, munkás)
harmaa (matto, tapetti, sää);grey (carpet, wallpaper, weather);szürke (szőnyeg, tapéta, időjárás)
(kahvi on) loppu (usually a noun);(coffee has) run out;(a kávé) elfogyott
pakollinen (kurssi, vakuutus, rokotus);obligatory (course, insurance, vaccination);kötelező (tanfolyam, biztosítás, oltás)
uskonnollinen (henkilö, teksti, kutsumus);religious (person, text, vocation);vallásos (személy, szöveg, hivatás)
värikäs (paita, papukaija, menneisyys);colorful (shirt, parrot, past);színes (ing, papagáj, múlt)
vapaaehtoinen (vakuutus, paluu, kurssi);voluntary (insurance, repatriation, course);önkéntes (biztosítás, hazatérés, tanfolyam)
(3-) vuotinen (koulutus, sota, sopimus);(3) year (education, war, contract);(3) éves (képzés, háború, szerződés)
japanilainen (auto, turisti, taiteilija);Japanese (car, tourist, artist);japán (autó, turista, művész)
vakituinen (osoite, työ, henkilökunta);permanent, regular (address, job, staff);állandó (cím, munka, személyzet)
huima (vauhti, uutinen, kehitys);dizzying, soaring (pace, news, development);szédítő (sebesség, hír, fejlődés)
alempi (arvo, luokka, taso);lower (rank, class, level);alsó (rang, osztály, szint)
väliaikainen (ratkaisu, asunto, järjestely);temporary (solution, apartment, arrangement);ideiglenes (megoldás, lakás, elrendezés)
syyllinen (olo, omatunto, mies);guilty (feeling, conscience, man);bűnös (érzés, lelkiismeret, férfi)
ahdas (huone, portti, katu);cramped, narrow (room, gate, street);szűk (szoba, kapu, utca)
epävarma (mies, tilanne, tulevaisuus);uncertain, insecure (man, situation, future);bizonytalan (férfi, helyzet, jövő)
jälkimmäinen (tapaus, ehdotus, numero);the latter (case, suggestion, number);utóbbi (eset, javaslat, szám)
tumma (tukka, iho, takki);dark (hair, skin, coat);sötét (haj, bőr, kabát)
varovainen (äiti, lähestymistapa);careful (mother, approach);óvatos (anya, megközelítés)
kohtuuton (vaatimus, kesto);unreasonable, excessive (demand, duration);indokolatlan, túlzott (követelés, időtartam)
kiinalainen (turisti, ruoka, tuote);Chinese (tourist, food, product);kínai (turista, étel, termék)
yksimielinen (joukko, päätös, tuki);unanimous (group, decision, support);egységes, egyhangú (csoport, döntés, támogatás)
tieteellinen (tutkimus, artikkeli, nimi);scientific (research, article, name);tudományos (kutatás, cikk, név)
minkälainen (koti, perhe, muutos);what kind of (home, family, change);milyen fajta (otthon, család, változás)
rohkea (lapsi, sankari, valinta);brave (child, hero, choice);bátor (gyerek, hős, döntés)
kapinallinen (joukko, nuoriso, hyökkäys);rebellious (group, youth, attack);lázadó (csoport, ifjúság, támadás)
maakunnallinen (laki, vero, sanomalehti);provincial (law, tax, newspaper);megyei (törvény, adó, újság)
epävirallinen (juhla, kokous, edustaja);unofficial, informal (party, meeting, agent);nem hivatalos (ünnep, találkozó, képviselő)
lähin (ystävä, pysäkki, kaupunki);closest, nearest (friend, bus stop, city);legközelebbi (barát, buszmegálló, város)
huikea (suoritus, tarina);huge, tremendous (accomplishment, tale);óriási, lenyűgöző (teljesítmény, történet)
ylpeä (isä, äiti, omistaja);proud (father, mother, owner);büszke (apa, anya, tulajdonos)
suosittu (elokuva, ravintola, näyttelijä);popular (movie, restaurant, actor);népszerű (film, étterem, színész)
norjalainen (mytologia, hiihtäjä, nimi);Norwegian (mythology, skier, name);norvég (mitológia, síelő, név)
länsimainen (kulttuuri, sivistys, tiede);western (culture, civilization, science);nyugati (kultúra, civilizáció, tudomány)
määräaikainen (työ, sopimus, kielto);temporary, fixed-term (job, contract, ban);határozott idejű (munka, szerződés, tilalom)
(syytteen) alainen (rikos);(an offense) under (prosecution);(vádeljárás) alá tartozó (bűncselekmény)
kiivas (keskustelu, luonne, katse);intense, heated (conversation, temper, gaze);heves, intenzív (beszélgetés, temperamentum, tekintet)
kaksinkertainen (verotus, rahoitus);double, dual (taxation, financing);dupla, kettős (adózás, finanszírozás)
poikkeuksellinen (tilanne, haaste);exceptional (situation, challenge);kivételes (helyzet, kihívás)
luotettava (ystävä, opas, sääennuste);reliable (friend, guide, weather forecast);megbízható (barát, útmutató, időjárás-jelentés)
kummallinen (himo, paikka, järjestelmä);strange, peculiar (desire, place, system);furcsa, különös (vágy, hely, rendszer)
villi (koira, lapsi, luonto);wild (dog, child, nature);vad (kutya, gyermek, természet)
oululainen (kauppias, tuote, leipomo);(merchant, product, bakery) from Oulu;oulu-i (kereskedő, termék, pékség)
yksinäinen (lapsi, leski, susi);lonely (child, widow, wolf);magányos (gyerek, özvegy, farkas)
varhainen (diagnoosi, valmennus, sato);early (diagnosis, training, harvest);korai (diagnózis, képzés, termés)
terävä (veitsi, kulma, hammas);sharp (knife, edge, tooth);éles (kés, szög, fog)
kapea (katu, käytävä, lantio);narrow (street, hallway, hips);keskeny (utca, folyosó, csípő)
etninen (musiikki, vähemmistö, viha);ethnic (music, minority, hatred);etnikai (zene, kisebbség, gyűlölet)
innostunut (oppilas, fani, lukija);enthusiastic (pupil, fan, reader);lelkes (tanuló, rajongó, olvasó)
maailmanlaajuinen (kriisi, uhka, kulutus);global (crisis, threat, consumption);világszintű (válság, fenyegetés, fogyasztás)
tietoinen (valhe, toiminta, valinta);deliberate (lie, action, choice);tudatos (hazugság, cselekvés, választás)
nykyaikainen (sairaala, teknologia);modern (hospital, technology);modern (kórház, technológia)
ulkoinen (asema, hyperlinkki, elin);external (drive, hyperlink, organ);külső (állomás, hivatkozás, szerv)
eilinen (tapaaminen, keskustelu);yesterday's (meeting, discussion);tegnapi (találkozó, beszélgetés)
kipeä (pää, muisto, potkaisu);painful (head, memory, kick);fájdalmas (fej, emlék, rúgás)
sininen (taivas, meri, lakana);blue (sky, sea, sheet);kék (ég, tenger, lepedő)
väkivaltainen (isä, kuolema, ryöstö);violent (father, death, mugging);erőszakos (apa, halál, rablás)
yhdysvaltalainen (joukkue, kulttuuri);American (team, culture);amerikai (csapat, kultúra)
joensuulainen (nainen, olut, perinne);(woman, beer, tradition) from Joensuu;joensuui (nő, sör, hagyomány)
välitön (menestys, vaikutus, hyöty);immediate, instant (success, impact, benefit);azonnali (siker, hatás, előny)
kiireinen (aamu, bisnesmies, työ);busy (morning, businessman, work);elfoglalt (reggel, üzletember, munka)
aikuinen (mies, nainen, rikollinen);adult (man, woman, criminal);felnőtt (férfi, nő, bűnöző)
viimevuotinen (muoti, kokemus, tavoite);last year's (fashion, experience, goal);tavalyi (divat, tapasztalat, cél)
moinen (laiminlyönti, kohtelu, kriisi);such (negligence, treatment, crisis);ilyen (elhanyagolás, bánásmód, válság)
epäselvä (ääni, valokuva, käsiala);unclear, indistinct (voice, picture, handwriting);homályos (hang, kép, kézírás)
ikuinen (elämä, kadotus, lumi);eternal (life, damnation, snow);örök (élet, kárhozat, hó)
ylempi (kerros, hylly, oikeusaste);upper, higher (floor, shelf, court);felső, magasabb (emelet, polc, bíróság)
paksu (kirja, kerros, voide);thick (book, layer, cream);vastag (könyv, réteg, krém)
virolainen (kitaristi, brändi, laulu);Estonian (guitarist, brand, song);észt (gitáros, márka, dal)
suomenkielinen (kirja, elokuva, sarja);Finnish (book, movie, series);finn nyelvű (könyv, film, sorozat)
ongelmallinen (tilanne, sijainti, alue);problematic (situation, location, area);problémás (helyzet, helyszín, terület)
kultainen (noutaja, sormus, risti);golden (retriever, ring, cross);arany (retriever, gyűrű, kereszt)
digitaalinen (lehti, laite, julkaisu);digital (magazine, device, publication);digitális (magazin, eszköz, kiadvány)
leveä (tie, suu, hymy);wide (road, mouth, smile);széles (út, száj, mosoly)
rakas (lapsi, ystävä, äiti);beloved (child, friend, mother);kedves, szeretett (gyerek, barát, anya)
tosi (kertomus, rakkaus, usko);true (story, love, faith);igaz (történet, szerelem, hit)
myöhä (ilta, iltapäivä, ikä);late (night, afternoon, age);késői (este, délután, kor)
niukka (sato, ruoka-annos);meager (harvest, food ration);szűkös (termés, adag)
vuotuinen (korko, sademäärä);annual (interest, amount of rain);éves (kamat, csapadékmennyiség)
paras mahdollinen (ratkaisu, käyttö);optimal (solution, use);legjobb lehető (megoldás, használat)
(vuoden) pituinen (projekti, suhde);(a year's) length (project, relationship);(éves) hosszú (projekt, kapcsolat)
valoisa (koti, puoli, tulevaisuus);bright (home, side, future);világos (otthon, oldal, jövő)
oleellinen (osa, rooli, ominaisuus);essential (part, role, characteristic);lényeges (rész, szerep, jellemző)
iäkäs (nainen, leski, todistaja);elderly (woman, widow, witness);idős (nő, özvegy, tanú)
espanjalainen (isä, hevonen, munakas);Spanish (father, horse, omelet);spanyol (apa, ló, omlett)
laadukas (takki, tuote, tieto);high-quality (coat, product, information);minőségi (kabát, termék, információ)
eettinen (kysymys, koodi, motiivi);ethical (question, code, motive);etikus (kérdés, kód, indíték)
monimutkainen (peli, prosessi, ilmiö);complex (game, process, phenomenon);összetett (játék, folyamat, jelenség)
luonteva (puhetapa, käytös);natural (way of speaking, behavior);természetes (beszédmód, viselkedés)
hollantilainen (tulppaani, mylly, mies);Dutch (tulip, mill, man);holland (tulipán, malom, férfi)
realistinen (nainen, tavoite, romaani);realistic (woman, goal, novel);realista (nő, cél, regény)
tarpeeton (kärsimys, rasite, käyttö);unnecessary (suffering, burden, use);felesleges (szenvedés, teher, használat)
tämänvuotinen (voittaja, tilanne, sato);this year's (winner, situation, harvest);idei (éves) (győztes, helyzet, termés)
ruotsinkielinen (lehti, tv-kanava, perhe);Swedish (newspaper, TV-channel, family);svéd nyelvű (újság, TV-csatorna, család)
keltainen (kukka, maali, mekko);yellow (flower, paint, dress);sárga (virág, festék, ruha)
keski-ikäinen (nainen, mies, vaimo);middle-aged (woman, man, wife);középkorú (nő, férfi, feleség)
ristiriitainen (luonne, tunne, käyttö);contradictory, conflicting (nature, feeling, use);ellentmondásos (természet, érzés, használat)
tanskalainen (arkkitehti, yliopisto);Danish (architect, university);dán (építész, egyetem)
ulkomaalainen (opiskelija, uhri, yritys);foreign (student, victim, company);külföldi (diák, áldozat, vállalat)
humanitaarinen (apu, oikeus, katastrofi);humanitarian (aid, law, disaster);humanitárius (segély, jog, katasztrófa)
säännöllinen (ruudukko, kasvu, liikenne);regular (grid, growth, traffic);rendszeres (rács, növekedés, közlekedés)
katolinen (kirkko, maa, papisto);Catholic (church, country, clergy);katolikus (templom, ország, papi réteg)
makea (kakku, viini, kastike);sweet (cake, wine, sauce);édes (torta, bor, szósz)
laillinen (perillinen, esivalta, yritys);legal, legitimate (heir, jurisdiction, business);jogi, törvényes (örökös, joghatóság, vállalkozás)
riippumaton (asiantuntija, sijoittaja);independent (expert, investor);független (szakértő, befektető)
yksilöllinen (hoito, tapa, tunniste);individual (care, habit, identifier);egyéni (gondozás, szokás, azonosító)
uskomaton (tilanne, ihminen, paikka);incredible (situation, person, place);hihetetlen (helyzet, személy, hely)
surkea (ajatus, valehtelija, asunto);lousy, crappy (idea, liar, apartment);pocsék, rossz (ötlet, hazug, lakás)
islamilainen (maailma, laki, tasavalta);Islamic (world, law, republic);iszlám (világ, törvény, köztársaság)
hämärä (huone, päivä, valokuva);twilight, dim (room, day, photo);félhomályos, homályos (szoba, nap, fénykép)
ohut (kirja, tukka, takki);thin (book, hair, coat);vékony (könyv, haj, kabát)
oiva (esimerkki, ohjaus, laulaja);excellent (example, guidance, singer);kiváló (példa, útmutatás, énekes)
alin (kerros, oksa, hinta);lowest (floor, branch, price);legalacsonyabb (emelet, ág, ár)
kumma (mies, juttu, kiilto);odd (man, thing, shine);furcsa (férfi, dolog, fény)
ihmeellinen (otus, luonto, parantuminen);marvelous, strange (creature, nature, healing);csodálatos, különös (lény, természet, gyógyulás)
päivittäinen (rutiini, annos, vaihtelu);daily (routine, intake, variation);napi (rutinszerű, adag, változás)
raaka (liha, murha, voima);raw (meat), brutal (murder), brute (force);nyers (hús), brutális (gyilkosság), erőszakos (erő)
kehno (terveys, näyttelijä, tie);poor, shoddy (health, actor, road);gyenge, silány (egészség, színész, út)
kypsä (omena, banaani, aikuinen);ripe, mature (apple, banana, adult);érett, kiforrott (alma, banán, felnőtt)
reipas (kävely, pyöräily, poika);brisk, lively (walk, biking, boy);fürge, élénk (séta, kerékpározás, fiú)
ahkera (opiskelija, työläinen, työskentely);diligent (student, worker, work);szorgalmas (diák, munkás, munka)
yliopistollinen (koulutus, sairaala);academic, university (education, hospital);egyetemi, akadémiai (oktatás, kórház)
kyseenalainen (keino, kunnia);questionable, dubious (means, distinction);kétséges, vitatható (eszköz, kitüntetés)
kanadalainen (geologi, tuomioistuin);Canadian (geologist, court);kanadai (geológus, bíróság)
sveitsiläinen (pankkitili, kirja, arkkitehti);Swiss (bank account, book, architect);svájci (bankszámla, könyv, építész)
vaalea (tukka, väri, paita);blonde, light (hair, color, shirt);világos, szőke (haj, szín, ing)
lahjakas (taiteilija, tutkija, tyttö);talented (artist, researcher, girl);tehetséges (művész, kutató, lány)
perusteellinen (analyysi, etsintä);thorough (analysis, search);alapos (elemzés, kutatás)
hyvinkääläinen (mies, yhtye, olut);(man, band, beer) from Hyvinkää;hyvinkääläinen (férfi, zenekar, sör)
strateginen (hyökkäys, tavoite, asema);strategic (attack, goal, position);stratégiai (támadás, cél, pozíció)
rehellinen (ystävä, vastaus, virhe);honest (friend, answer, mistake);őszinte (barát, válasz, hiba)
arkinen (kieli, askare, ateria);everyday, regular (language, chore, meal);mindennapi (nyelv, teendő, étkezés)
valtiollinen (interventio, sääntely);state (intervention, regulation);állami (beavatkozás, szabályozás)
(kuudes) peräkkäinen (voitto, vuosi);(sixth) consecutive (victory, year);(hatodik) egymást követő (győzelem, év)
kaukainen (planeetta, muisto, haave);distant (planet, memory, dream);távoli (bolygó, emlék, álom)
korkeatasoinen (suoja, koulutus);high-grade (protection, education);magas színvonalú (védelem, oktatás)
jokapäiväinen (muistutus, tapahtuma);everyday (reminder, occurrence);mindennapi (emlékeztető, esemény)
työtön (insinööri, parturi, kokki);unemployed (engineer, barber, cook);munkanélküli (mérnök, borbély, szakács)
kohtalainen (menestys, riski, kipu);moderate (success, risk, pain);mérsékelt (siker, kockázat, fájdalom)
ortodoksinen (kirkko, uskonto, tausta);orthodox (church, religion, background);ortodox (templom, vallás, háttér)
kunnollinen (kaveri, asunto, hauta);decent, proper (guy, housing, grave);rendesen, tisztességes (srác, lakás, sír)
asiallinen (kohtelu, sisältö);appropriate, relevant (treatment, content);megfelelő, tárgyilagos (bánásmód, tartalom)
vauhdikas (liike, lähtö, tanssi);speedy (movement, departure, dancing);élénk, gyors (mozgás, indulás, tánc)
pysty (nenä, kallioseinämä);upright, upturned (nose, rock wall);függőleges, felálló (orr, sziklafal)
dramaattinen (kasvu, tapahtuma, muutos);dramatic, spectacular (growth, event, change);drámai, látványos (növekedés, esemény, változás)
vuosittainen (juhla, tilaisuus, konsertti);annual (party, event, concert);éves (ünnep, esemény, koncert)
tuollainen (mies, vaikutus, ovi);that kind of (man, effect, door);olyan fajta (férfi, hatás, ajtó)
tuhoisa (loppu, tulipalo, seuraus);devastating, disastrous (end, fire, consequence);pusztító, katasztrofális (vége, tűz, következmény)
liukas (tie, jää, lattia);slippery (road, ice, floor);csúszós (út, jég, padló)
moraalinen (ihminen, velvollisuus, elitismi);moral (person, duty, elitism);erkölcsi (ember, kötelesség, elitizmus)
kauhea (tuska, erehdys, krapula);terrible (pain, mistake, hangover);szörnyű (fájdalom, hiba, másnaposság)
ulkopoliittinen (aihe, tavoite, suunnitelma);foreign policy (topic, objective, plan);külföldi politikai (téma, cél, terv)
liberaali (opettaja, sosialisti, mielipide);liberal (teacher, socialist, opinion);liberális (tanár, szocialista, vélemény)
rakenteellinen (koskemattomuus, viittaus);structural (integrity, reference);szerkezeti (érinthetetlenség, hivatkozás)
luterilainen (pappi, teologi, kirkko);Lutheran (minister, theologian, church);lutheránus (lelkész, teológus, templom)
maksuton (palvelu, oikeusapu, ohjelmisto);free (service, legal assistance, software);ingyenes (szolgáltatás, jogi segítség, szoftver)
olematon (haju, vaikutus, merkitys);nonexistent (smell, effect, significance);nem létező (szag, hatás, jelentőség)
kiihkeä (reaktio, puolustaja, halu);fervent, passionate (reaction, supporter, desire);heves, szenvedélyes (reakció, támogató, vágy)
luvaton (käyttö, hallussapito, kauppa);unauthorized (use, possession, traffic);engedély nélküli (használat, birtoklás, kereskedelem)
seksuaalinen (väkivalta, vapaus, viehätys);sexual (violence, freedom, attraction);szexuális (erőszak, szabadság, vonzerő)
(5-) kiloinen (paino, saalis, koira);(5) kilo (weight, catch, dog);(5) kilós (súly, zsákmány, kutya)
teollinen (valmistus, investointi, hinta);industrial (production, investment, price);ipari (gyártás, beruházás, ár)
(30-) senttinen (viivoitin, kaakeli, kerros);(30) centimeter (ruler, tile, layer);(30) centis (vonalzó, csempe, réteg)
tyylikäs (kampaus, puku, mies);elegant (haircut, suit, man);stílusos, elegáns (frizura, öltöny, férfi)
kommunistinen (puolue, tausta, valtio);Communist (party, background, state);kommunista (párt, háttér, állam)
pikainen (tauko, kysymys, tuomio);quick (break, question, judgement);gyors, azonnali (szünet, kérdés, ítélet)
(keittiön) viereinen (huone);(room) adjacent to (the kitchen);(konyhához) közeli (szoba)
vaisu (hymy, vastaanotto, mies);subdued, wan (smile, reception, man);halvány, visszafogott (mosoly, fogadás, férfi)
käsittämätön (toteamus);incomprehensible, inconceivable (assertion);felfoghatatlan, érthetetlen (állítás)
tilapäinen (ratkaisu, järjestely, työ);temporary (solution, arrangement, job);ideiglenes (megoldás, elrendezés, munka)
uskottava (selitys, juoni, todiste);credible, plausible (explanation, plot, proof);hihető, valószínű (magyarázat, cselekmény, bizonyíték)
siisti (huone, nuorimies, kaupunki);neat (room, young man, city);rendezett, tiszta (szoba, fiatalember, város)
surullinen (nainen, uutinen, hymy);sad (woman, news, smile);szomorú (nő, hír, mosoly)
itävaltalainen (lääkäri, kaupunki, joukkue);Austrian (doctor, city, team);osztrák (orvos, város, csapat)
radikaali (poliitikko, ajatus, uudistus);radical, drastic (politician, thought, reform);radikális, drasztikus (politikus, gondolat, reform)
australialainen (turisti, tuote, kylä);Australian (tourist, product, town);ausztrál (turista, termék, falu)
harva (ihminen, metsä, kampa);few (people), sparse (woodland, comb);ritkás, kevés (ember, erdő, fésű)
legendaarinen (sankari, pila, päivä);legendary (hero, prank, day);legendás (hős, tréfa, nap)
tulopoliittinen (sopimus, neuvottelu);income political (agreement, negotiation);jövedelmi politikai (megállapodás, tárgyalás)
riippuvainen (huumeista, viennistä);dependent (on drugs, on exports);függő (drogoktól, exporttól)
uskollinen (mies, palvelija, ystävä);loyal, faithful (husband, servant, friend);hűséges (férj, szolgáló, barát)
negatiivinen (testitulos, arvo, erotus);negative (test result, value, difference);negatív (teszt eredmény, érték, különbség)
perättäinen (vuosi, huippu, käyttö);sequential (year, peak, use);egymást követő (év, csúcs, használat)
oikeudenmukainen (sopimus, tasapaino);fair (deal, balance);méltányos (megállapodás, egyensúly)
kiusallinen (hiljaisuus, hetki, kausi);awkward (silence, moment, period);kényelmetlen (csend, pillanat, időszak)
etäinen (tulevaisuus, maa, sukulainen);distant (future, land, relative);távoli (jövő, föld, rokon)
hengellinen (johtaja, maailma, musiikki);spiritual (leader, world, music);lelki, spirituális (vezető, világ, zene)
ammattitaitoinen (työläinen, henkilöstö);skilled (worker, personnel);szakértő, hozzáértő (munkás, személyzet)
virheellinen (näkemys, tieto);incorrect (perception, information);helytelen (észlelés, információ)
romanttinen (ilta, elokuva, komedia);romantic (evening, movie, comedy);romantikus (este, film, vígjáték)
kilpailukykyinen (hinnoittelu, talous);competitive (pricing, economy);versenyképes (árazás, gazdaság)
luja (solmu, potku, luonne);strong, firm (knot, kick, character);erős, szilárd (csomó, rúgás, jellem)
pyöreä (tyyny, pöytä, vatsa);round (pillow, table, stomach);kerek, gömbölyű (párna, asztal, has)
israelilainen (kaupunki, tuomari, tausta);Israeli (city, judge, background);izraeli (város, bíró, háttér)
musiikillinen (nero, satiiri, lahjakkuus);musical (genius, satire, talent);zenei (zseni, szatíra, tehetség)
tähänastinen (kehitys, tilanne);(progress, situation) to date, up to now;eddigi (fejlődés, helyzet)
kohtalokas (erehdys, tapaturma, päivä);fatal (mistake, accident), fateful (day);végzetes (hiba, baleset, nap)
puutteellinen (arviointi, ymmärrys);inadequate (assessment, understanding);hiányos (értékelés, megértés)
aseellinen (konflikti, ryöstö, taistelu);armed (conflict, robbery, combat);fegyveres (konfliktus, rablás, harc)
karu (maaperä, todellisuus, totuus);hard, barren (soil, reality, truth);zord, kopár (talaj, valóság, igazság)
tylsä (opettaja, kirja, veitsi);boring (teacher, book), blunt (knife);unalmas (tanár, könyv), tompa (kés)
loputon (lista, kehä, elämä);endless, unending (list, cycle, life);végtelen (lista, kör, élet)
vakinainen (työntekijä, asuinpaikka);permanent (worker, address);állandó (dolgozó, lakcím)
akateeminen (keskustelu, koulutus, tausta);academic (discussion, education, background);akadémiai (vita, oktatás, háttér)
tyytymätön (asiakas, pomo, matkustaja);dissatisfied (customer, boss, traveler);elégedetlen (ügyfél, főnök, utazó)
vastaavanlainen (sopimus, säädös, määrä);similar (agreement, legislation, amount);hasonló (megállapodás, rendelet, mennyiség)
ainut (ihminen, muisto, tapa);only, sole (person, memory, way);egyedüli (ember, emlék, mód)
jollainen (hän on);which (he is);amilyen (ő)
tyhmä (koira, tyttö, suunnitelma);stupid (dog, girl, plan);buta, ostoba (kutya, lány, terv)
ehjä (pullo, pakkaus, kilpi);unbroken (bottle, packaging, shield);sértetlen (üveg, csomagolás, pajzs)
satunnainen (löytö, käyttö, näytteenotto);random, sporadic (discovery, usage, sampling);véletlenszerű, szórványos (felfedezés, használat, mintavétel)
hyödyllinen (taito, väline, ehdotus);useful (skill, tool, suggestion);hasznos (készség, eszköz, javaslat)
myöhäinen (ilta, aloitus, kiinnostus);late, belated (evening, start, interest);késői (este, kezdés, érdeklődés)
semmoinen (summa, tunne, huhu);that kind of (sum, feeling, rumor);olyan fajta (összeg, érzés, pletyka)
päinvastainen (mielipide, vaikutus, suunta);opposite, opposing (opinion, effect, direction);ellenkező, ellentétes (vélemény, hatás, irány)
mieluisa (päätös, kokemus, näky);pleasant, welcome (decision, experience, sight);kedvező, kellemes (döntés, élmény, látvány)
haitallinen (vaikutus, toimi, aine);adverse, harmful (impact, measure, substance);káros, ártalmas (hatás, intézkedés, anyag)
belgialainen (nainen, olut, kaupunki);Belgian (woman, beer, city);belga (nő, sör, város)
vastuullinen (johtaja, asema, tehtävä);responsible (manager, position, task);felelős (vezető, pozíció, feladat)
persoonallinen (ajatus, tyyli, vetoomus);unique, personal (thought, style, appeal);egyedi, személyes (gondolat, stílus, felhívás)
pikkuinen (lintu, mökki, tyttö);tiny (bird, cottage, girl);apró, kicsi (madár, házikó, lány)
suoranainen (ihme, seuraus, vastustus);outright, direct (miracle, result, opposition);nyílt, közvetlen (csoda, következmény, ellenállás)
keskisuuri (yritys, yhtiö, tila);medium-size (business, company, space);közepes méretű (vállalat, cég, tér)
rento (tyyli, asenne, tyyppi);relaxed (style, attitude, guy);lazább, nyugodt (stílus, hozzáállás, srác)
aurinkoinen (päivä, hymy, sää);sunny (day, smile, weather);napos (nap, mosoly, időjárás)
kokoomuslainen (poliitikko, lehdistö);coalition party (politician, press);koalíciós párti (politikus, sajtó)
ruma (vauva, tapetti, matto);ugly (baby, wallpaper, carpet);csúnya (baba, tapéta, szőnyeg)
sosiaalidemokraattinen (puolue, ryhmä);Social Democratic (party, group);Szociáldemokrata (párt, csoport)
ennenaikainen (ovulaatio, kuolema);premature (ovulation, death);korai (ovuláció, halál)
sitkeä (virus, huhu, nainen);tough, persistent (virus, rumor, woman);kitartó, szívós (vírus, pletyka, nő)
katkera (loppu, tunne, jälkimaku);bitter (ending, feeling, after taste);keserű (vég, érzés, utóíz)
terveellinen (ruokavalio, välipala, tapa);healthy (diet, snack, habit);egészséges (étrend, nasi, szokás)
ekologinen (analyysi, arviointi);ecological (analysis, assessment);ökológiai (elemzés, értékelés)
kesäinen (ilta, vaatetus, tuulenhenkäys);summery (evening, clothing, breeze);nyári (este, öltözet, szellő)
turkkilainen (jogurtti, sauna, opas);Turkish (yoghurt, sauna, guide);török (joghurt, szauna, vezető)
biologinen (lapsi, isä, analyysi);biological (child, father, analysis);biológiai (gyermek, apa, elemzés)
kuninkaallinen (perhe, palatsi, sviitti);royal (family, palace, suite);királyi (család, palota, lakosztály)
ensisijainen (kohde, vastuu, valinta);primary (target, responsibility, choice);elsődleges (cél, felelősség, választás)
tasapainoinen (näkemys, ohjelma);balanced (view, programme);kiegyensúlyozott (nézet, program)
verinen (haava, side, nenä);bloody (wound, bandage, nose);véres (seb, kötés, orr)
ystävällinen (tarjoilija, naapuri, vastaus);friendly (waiter, neighbor, response);barátságos (felszolgáló, szomszéd, válasz)
tämänhetkinen (tilanne, menettely);current (situation, procedure);aktuális (helyzet, eljárás)
vaihtoehtoinen (menetelmä, ratkaisu);alternative (method, solution);alternatív (módszer, megoldás)
tasokas (nainen, paikka, konsertti);classy (woman, place, concert);elegáns (nő, hely, koncert)
lääketieteellinen (tutkimus, käsite);medical (research, term);orvosi (kutatás, fogalom)
mielekäs (työ, ehdotus, kokonaisuus);sensible, meaningful (work, proposal, whole);értelmes (munka, javaslat, egész)
likainen (lattia, koira, mieli);dirty (floor, dog, mind);piszkos (padló, kutya, elme)
äärimmäinen (hätä, kurjuus, oikeus);extreme (emergency, misery, right);extrém (vész, nyomor, jog)
intialainen (mies, ravintola, ruokalaji);Indian (man, restaurant, dish);indiai (férfi, étterem, étel)
(tämän, tuon) tyyppinen (tilanne, loppu);(this, that) type of (situation, ending);(ilyen, olyan) típusú (helyzet, befejezés)
eksoottinen (tanssija, laji, tunnelma);exotic (dancer, species, vibe);egzotikus (táncos, faj, hangulat)
suotuisa (ympäristö, asema, vastaanotto);favorable (environment, position, reception);kedvező (környezet, pozíció, fogadtatás)
viileä (ilma, ilmasto, vesi);cool (air, climate, water);hűvös (levegő, éghajlat, víz)
päällimmäinen (kerros, huolenaihe, syy);primary, top (layer, concern, cause);felső, legfontosabb (réteg, aggodalom, ok)
keskustalainen (uudistaja, poliitikko);centrist (reformer, politician);középpárti (reformer, politikus)
(tämän, tuon) tapainen (työ, mies);(this, that) type of (job, man);ilyen fajta (munka, férfi)
kireä (solmu, tunnelma, tilanne);tense, tight (knot, atmosphere, situation);feszes, szoros (csomó, légkör, helyzet)
sunnuntainen (uutinen, kokous, konsertti);Sunday's (news, meeting, concert);vasárnapi (hír, ülés, koncert)
yksityiskohtainen (kuvaus, tarkastus);detailed (description, inspection);részletes (leírás, ellenőrzés)
viimeaikainen (kehitys, kriisi, kokemus);recent (development, crisis, experience);friss, legutóbbi (fejlődés, válság, tapasztalat)
arka (lapsi, iho, aihe);sensitive (child, skin, subject);érzékeny (gyermek, bőr, téma)
kemiallinen (merkki, tuote, aine);chemical (symbol, product, substance);kémiai (jel, termék, anyag)
suhteellinen (käsite, kosteus, arvo);relative (concept, humidity, value);viszonylagos (fogalom, páratartalom, érték)
epämääräinen (viittaus, pelko, käsite);vague, unclear (reference, fear, concept);homályos, bizonytalan (utalás, félelem, fogalom)
massiivinen (rakenne, verenvuoto, tähti);massive (structure, bleeding, star);masszív (szerkezet, vérzés, csillag)
sekava (tilanne, käänne, viesti);confused, confusing (situation, turn, message);zavaros (helyzet, fordulat, üzenet)
hirveä (haju, ihminen, virhe);terrible (smell, person, mistake);szörnyű (szag, ember, hiba)
kulttuurinen (monimuotoisuus, pääoma);cultural (diversity, capital);kulturális (sokféleség, tőke)
